row_id,clue_id,surface,definition,answer,definition_wn,answer_wn,split
387188,552757,Get rid of charge to go around river,Get rid of,FREE,get_rid_of,free,train
387199,552770,"About amateur's outer limit to variety, collecting diamonds for set",set,READY,set,ready,test
387219,552794,Almost mention about eating beef! That’s dangerous,dangerous,TOXIC,dangerous,toxic,train
387220,552795,Confusing and clamorous after English exit without agreement finally,Confusing,EQUIVOCAL,confusing,equivocal,test
387228,552803,Immature one lost temper after a little objection typically,typically,ON AVERAGE,typically,on_average,validate
387234,552811,"Member wearing dress, neat and fashionable",fashionable,ELEGANT,fashionable,elegant,test
387237,552815,Force groom to accept union,Force,DURESS,force,duress,test
387261,552841,Attractive new replacement for Victor is reclusive,reclusive,LONELY,reclusive,lonely,test
387262,552844,"Replacement in a moment? One’s a learner, it’s tenuous",tenuous,INSUBSTANTIAL,tenuous,insubstantial,train
387278,552867,Ball's special at this place,Ball,SPHERE,ball,sphere,test
387326,552923,"Correct, head out to slander",Correct,ALIGN,correct,align,test
387355,552957,"Cornering old spy, dealt with appropriately",appropriately,CORRESPONDINGLY,appropriately,correspondingly,test
387427,553041,Awful Andrea leaves one daughter stuffed almost,Awful,DREADFUL,awful,dreadful,test
387429,553043,A school has charges for children,children,ISSUES,children,issues,test
387454,553072,Hard stone gets slippery,Hard,STEELY,hard,steely,test
387461,553080,Partial blockade at harbour ending,ending,DEATH,ending,death,test
387465,553085,"Harsh step, heartlessly taken upon reflection",Harsh,STRIDENT,harsh,strident,train
387475,553097,"Pure gold, at that time, traded in coins, initially",Pure,AUTHENTIC,pure,authentic,validate
387501,553126,"First off, decrease in traffic is welcome",welcome,SALUTE,welcome,salute,train
387508,553135,Dreadful jerk abducts kid,Dreadful,TRAGIC,dreadful,tragic,train
387547,553181,Demolish criminal’s hideout stuffed with money,Demolish,CONDEMN,demolish,condemn,test
387555,553192,One in FranceGermany therefore gets experience,experience,UNDERGO,experience,undergo,test
387557,553194,Loosely interact with some inferiority complex,complex,INTRICATE,complex,intricate,train
387576,553215,Impassive airmen returned yielding power to department,Impassive,STOLID,impassive,stolid,test
387588,553231,Energy department’s undergoing review having incurred a politician’s charge,charge,STAMPEDE,charge,stampede,validate
387600,553247,Right now America has respect,respect,STATUS,respect,status,test
387617,553269,Thought confused aide,Thought,IDEA,thought,idea,train
387618,553270,Return bronze particle to country,country,NATION,country,nation,validate
387633,553287,The male model had to think twice,to think twice,HESITATE,think_twice,hesitate,test
387638,553294,Terrible bumpy ride,Terrible,DIRE,terrible,dire,test
387644,553301,That man’s involved in fraudulent business without a break,break,SCHISM,break,schism,train
387676,553338,Clever statue is sculpted,Clever,ASTUTE,clever,astute,test
387677,553339,Latest attempt to circumvent the limit,Latest,TRENDY,latest,trendy,validate
387691,553354,Unnatural locks protecting the wall from the south,Unnatural,MAN-MADE,unnatural,man-made,test
387710,553379,"Negligent, left engineer amidst stroke",Negligent,CARELESS,negligent,careless,test
387715,553384,"Fit sailor, wearing headgear, left with energy",Fit,CAPABLE,fit,capable,test
387728,553398,Poor boy protecting European,Poor,CHEAP,poor,cheap,validate
387761,553435,British thoroughfare is wide,wide,BROAD,wide,broad,test
387773,553450,South Indian in relocated unit is undisturbed,undisturbed,IN SITU,undisturbed,in_situ,validate
387780,553459,Secret coteries disbanded,Secret,ESOTERIC,secret,esoteric,train
387794,553474,Father on stage receives posh collage,collage,PASTE-UP,collage,paste-up,train
387797,553477,Dreadful boy breaks new camera,Dreadful,MACABRE,dreadful,macabre,test
387808,553491,Correct to criticize film’s revolting sequence,Correct,DISCIPLINE,correct,discipline,validate
387815,553498,A team on leave,leave,ABANDON,leave,abandon,test
387823,553511,Plan is to travel — apparently around Germany,Plan,ROAD MAP,plan,road_map,test
387834,553523,Stupid old jerk following one woman,Stupid,IDIOTIC,stupid,idiotic,train
387904,553601,"Disaster — one on the run through London, say",Disaster,CALAMITY,disaster,calamity,validate
387930,553630,"After civil services exam, had beer that's expensive",expensive,UPSCALE,expensive,upscale,test
387943,553643,Free to gulp brew after 1,Free,UNPLUG,free,unplug,validate
387945,553645,"Relax in rest room, soon to be empty but will be occupied by Engineer",Relax,LOOSEN,relax,loosen,validate
387971,553675,"In England, it’s good to have representative outside for union",union,AGREEMENT,union,agreement,train
387991,553697,A bank worker is rich,rich,ABUNDANT,rich,abundant,test
387995,553701,Pro-conservative English duke is insincere,insincere,FORCED,insincere,forced,test
388007,553714,Typically discompose a grave one,Typically,ON AVERAGE,typically,on_average,train
388029,553739,"Always in favour of woman, right?",Always,FOREVER,always,forever,test
388042,553758,Befitting hero artfully protects me temporarily,temporarily,FOR THE TIME BEING,temporarily,for_the_time_being,validate
388045,553761,Fracture? Rest for a long time!,Fracture,BREAKAGE,fracture,breakage,test
388076,553795,Sizzling tale by model involved in fling — it’s clandestine,clandestine,STEALTHY,clandestine,stealthy,train
388080,553799,Make a hash of examination at Centre for bachelor’s degree,degree,NOTCH,degree,notch,train
388081,553800,Fantastic coder cracking perfect system,system,PROCEDURE,system,procedure,validate
388094,553817,Union workers interrupting a meet,Union,AGREEMENT,union,agreement,test
388101,553824,"I’ve driven away depression, it’s clear",clear,EVIDENT,clear,evident,train
388109,553833,"Learner is suffering, it’s obvious",obvious,PLAIN,obvious,plain,train
388119,553844,"Ringleader, about whom there’s a charge, is at large",at large,FREE,at_large,free,train
388122,553847,Perhaps nicer in incomplete set? That’s hypocritical,hypocritical,INSINCERE,hypocritical,insincere,test
388127,553853,Extremely popular garden tools,Extremely,IN SPADES,extremely,in_spades,test
388184,553918,Angry numbers?,Angry,LIVID,angry,livid,train
388209,553948,"Outstanding round, green right away",Outstanding,OVERDUE,outstanding,overdue,validate
388210,553949,"Once past, the odds go with cattle",cattle,NEAT,cattle,neat,validate
388236,553981,Karamchand legitimized shutting up this identity,identity,HANDLE,identity,handle,train
388255,554007,Cuisine that’s exciting and lively,lively,ENTHUSIASTIC,lively,enthusiastic,train
388260,554024,"Rightly, Bill to organise an event at the end of fiscal year",Rightly,ACCURATELY,rightly,accurately,train
388289,554058,"Listener, as a consequence, is worldly",worldly,EARTHEN,worldly,earthen,test
388294,554064,Clothes appear crumpled on many,Clothes,APPAREL,clothes,apparel,train
388301,554071,Denied daughter’s new visa’s due,Denied,DISAVOWED,denied,disavowed,train
388303,554073,Glorify old bunch? That’s retrograde,Glorify,EXTOL,glorify,extol,test
388317,554088,Engineer admires a weapon,weapon,SIDEARM,weapon,sidearm,test
388341,554116,Mentioned half of redact is in and attributed,attributed,CREDITED,attributed,credited,validate
388360,554138,Power punching — goodbye to a bit of excess fat,fat,ADIPOSE,fat,adipose,test
388375,554156,President negligent to protect European property,property,PREMISES,property,premises,validate
388377,554158,Problem when talking to a few,few,SOME,few,some,test
388396,554179,Remove sandwich parcel,Remove,SUBTRACT,remove,subtract,train
388397,554180,Carelessly pull it in my breed,breed,MULTIPLY,breed,multiply,train
388399,554182,"Sinful, corrupt, ugly don",Sinful,UNGODLY,sinful,ungodly,train
388405,554191,Announcement of Model T is inside,Announcement,POSTER,announcement,poster,test
388423,554210,Start with one diamond opening,Start,ADVENT,start,advent,test
388438,554225,Hot seafood sandwiches at any time,Hot,FEVERISH,hot,feverish,train
388444,554233,"Go where you can see Boris Johnson, not having control",Go,ATTEND,go,attend,validate
388446,554235,Assist cool student inside,Assist,HELP,assist,help,test
388451,554240,Cautiously avoiding wide and taking single casually,casually,AIRILY,casually,airily,test
388456,554245,"Hope, maybe see one newlywed, Spooner said",Hope,BRIGHT SIDE,hope,bright_side,train
388473,554263,Worked mostly in army unit on Sonar,Sonar,ASDIC,sonar,asdic,test
388475,554265,"A gentle representation, artistic",artistic,ELEGANT,artistic,elegant,train
388487,554277,Free time to check building blocks,Free,LET GO,free,let_go,test
388497,554287,Inactive communist protects flag,Inactive,RETIRED,inactive,retired,train
388506,554312,"Practical union, long-lasting, needs time",Practical,USABLE,practical,usable,train
388534,554342,Unqualified sailors receive circular letter with instrument,Unqualified,ABSOLUTE,unqualified,absolute,validate
388564,554376,Note to general hospital; Tally often stringently,stringently,TIGHTLY,stringently,tightly,validate
388577,554390,Advantageously America caught Laden; top enemy confined fifty years,Advantageously,USEFULLY,advantageously,usefully,test
388583,554396,"Over time, internet operating system gets erratic primarily and becomes ineffective",ineffective,OTIOSE,ineffective,otiose,test
388592,554405,Stop two dogs,Stop,CURTAIL,stop,curtail,test
388634,554454,Home under hard ground,Home,HEARTH,home,hearth,test
388642,554463,See inside carcass — it’s gory,gory,BLOODY,gory,bloody,test
388670,554492,Fellow quits ecstasy permanently,permanently,EVER,permanently,ever,test
388680,554504,Revolting faculty head grabbing maiden identified,identified,NAMED,identified,named,train
388716,554542,"Depoliticise conversion, losing sleep is stupid",stupid,IDIOTIC,stupid,idiotic,test
388720,554546,"In theory, it could be to avoid the sarcasm",sarcasm,IRONY,sarcasm,irony,validate
388725,554577,Sisterly kind doesn’t complete exam,Sisterly,SORORAL,sisterly,sororal,train
388761,554619,Special exercise given to copper to catch perjurer,Special,PECULIAR,special,peculiar,test
388767,554628,"Perhaps, an NRI, on tours starts late, becomes anxious",anxious,DESIROUS,anxious,desirous,train
388818,554694,"Alert queen drilling Bond, perhaps",Alert,SPRY,alert,spry,train
388820,554696,Went up yawning,yawning,DEEP,yawning,deep,test
388841,554727,Unflappable Scot sails around island,Unflappable,STOIC,unflappable,stoic,test
388845,554732,Accept tailless donkey despatched,Accept,ASSENT,accept,assent,validate
388857,554746,Correct account by clergyman,Correct,ACCURATE,correct,accurate,validate
388859,554748,"To some extent, an American title",title,NAME,title,name,test
388861,554752,Princess’s hair results in agony,agony,DISTRESS,agony,distress,test
388881,554777,Patch is in operation after introduction of software with bug,Patch,STICK-ON,patch,stick-on,test
388884,554780,Tried a charm pocketed by Edward,Tried,ATTEMPTED,tried,attempted,train
388923,554820,Hardened criminal needs to control temper,Hardened,STIFFENED,hardened,stiffened,validate
388974,554880,"After a drink at home, had something to contemplate",to contemplate,RUMINATE,contemplate,ruminate,test
389002,554912,Must rend your masks to be fashionable,fashionable,TRENDY,fashionable,trendy,train
389003,554913,Certain that society can break agreement,Certain,DESTINED,certain,destined,train
389018,554928,Managed grand European series,series,RANGE,series,range,train
389024,554937,Current working goal? Working around current goal...,Current,ONGOING,current,ongoing,train
389031,554945,"Uncertain that strict condition can be followed by many, ultimately",Uncertain,IFFY,uncertain,iffy,test
389032,554946,Brilliant generation starting to inhabit America,Brilliant,GENIUS,brilliant,genius,validate
389090,555015,Thing crushing mite,Thing,ITEM,thing,item,train
389113,555048,Protest at USA carries importance,importance,STATUS,importance,status,validate
389120,555055,Contacted doctor about tackling ultimately bothersome itch,Contacted,REACHED,contacted,reached,train
389138,555075,Vivacious one in gala beginning to yodel,Vivacious,FEISTY,vivacious,feisty,test
389183,555136,Late deliveries beginning to decay under exposure,Late,OVERDUE,late,overdue,train
389222,555186,Wrong about young lady,Wrong,REMISS,wrong,remiss,validate
389223,555188,Spry soldier surrounded by beer,Spry,AGILE,spry,agile,test
389246,555212,"Honoured to welcome versatile ace, it’s evident",evident,NOTICEABLE,evident,noticeable,validate
389248,555215,Nasty politician finally abandons party,party,SIDE,party,side,train
389265,555234,Humble manner of saint,Humble,MODEST,humble,modest,test
389268,555237,Free a French isle captured by one that protects,Free,UNPAID,free,unpaid,train
389278,555247,Segment of accord read fully is scary,scary,DREADFUL,scary,dreadful,test
389304,555276,Passed groggy cat during destruction of Eden,Passed,ENACTED,passed,enacted,test
389315,555287,United Nations’ information technology establishment,establishment,UNIT,establishment,unit,validate
389322,555295,"Vicious, horrible flu is going around, partner!",Vicious,SINFUL,vicious,sinful,train
389325,555298,"Loot locomotive, dropping rupees in bag",bag,OBTAIN,bag,obtain,validate
389332,555309,"Chance, in the end, leads to rare triumph, after gangster gets warning",warning,ALERT,warning,alert,train
389338,555318,Hopeless revolutionary protest after act,Hopeless,DOOMED,hopeless,doomed,test
